module	entity_type	qualified_name	line	reason
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	function	.repo_studios.scripts.producers.generate_dependency_hygiene_report.main	263	missing docstring
.repo_studios/scripts/producers/generate_lizard_report.py	class	.repo_studios.scripts.producers.generate_lizard_report.Offender	108	missing docstring
.repo_studios/scripts/producers/generate_lizard_report.py	method	.repo_studios.scripts.producers.generate_lizard_report.Offender.to_payload	116	missing docstring
.repo_studios/scripts/producers/generate_lizard_report.py	function	.repo_studios.scripts.producers.generate_lizard_report.configure_logging	564	missing docstring
.repo_studios/scripts/producers/generate_lizard_report.py	function	.repo_studios.scripts.producers.generate_lizard_report.main	569	missing docstring
.repo_studios/scripts/aggregators/analyze_monkey_patch_trends.py	class	.repo_studios.scripts.aggregators.analyze_monkey_patch_trends.TrendRun	50	missing docstring
.repo_studios/scripts/aggregators/analyze_monkey_patch_trends.py	function	.repo_studios.scripts.aggregators.analyze_monkey_patch_trends.run	406	missing docstring
.repo_studios/scripts/aggregators/analyze_monkey_patch_trends.py	function	.repo_studios.scripts.aggregators.analyze_monkey_patch_trends.main	514	missing docstring
.repo_studios/scripts/aggregators/generate_churn_complexity_heatmap.py	class	.repo_studios.scripts.aggregators.generate_churn_complexity_heatmap.MetricRecord	51	missing docstring
.repo_studios/scripts/aggregators/generate_churn_complexity_heatmap.py	function	.repo_studios.scripts.aggregators.generate_churn_complexity_heatmap.run	492	missing docstring
.repo_studios/scripts/aggregators/generate_churn_complexity_heatmap.py	function	.repo_studios.scripts.aggregators.generate_churn_complexity_heatmap.main	622	missing docstring
.repo_studios/scripts/producers/extract_standards_rules.py	class	.repo_studios.scripts.producers.extract_standards_rules.ParsedRule	76	missing docstring
.repo_studios/scripts/producers/extract_standards_rules.py	method	.repo_studios.scripts.producers.extract_standards_rules.ParsedRule.to_dict	87	missing docstring
.repo_studios/scripts/producers/extract_standards_rules.py	function	.repo_studios.scripts.producers.extract_standards_rules.extract_rules	105	missing docstring
.repo_studios/scripts/utilities/dump_faulthandler_snapshot.py	class	.repo_studios.scripts.utilities.dump_faulthandler_snapshot.SnapshotSettings	68	missing docstring
.repo_studios/scripts/utilities/dump_faulthandler_snapshot.py	function	.repo_studios.scripts.utilities.dump_faulthandler_snapshot.dump_snapshot	120	missing docstring
.repo_studios/scripts/utilities/dump_faulthandler_snapshot.py	function	.repo_studios.scripts.utilities.dump_faulthandler_snapshot.main	252	missing docstring
.repo_studios/scripts/consumers/generate_fault_artifacts.py	function	.repo_studios.scripts.consumers.generate_fault_artifacts.run	508	missing docstring
.repo_studios/scripts/consumers/generate_fault_artifacts.py	function	.repo_studios.scripts.consumers.generate_fault_artifacts.main	603	missing docstring
.repo_studios/scripts/consumers/generate_test_log_health_report.py	function	.repo_studios.scripts.consumers.generate_test_log_health_report.run	399	missing docstring
.repo_studios/scripts/consumers/generate_test_log_health_report.py	function	.repo_studios.scripts.consumers.generate_test_log_health_report.main	496	missing docstring
.repo_studios/scripts/producers/collect_test_log_reports.py	function	.repo_studios.scripts.producers.collect_test_log_reports.run	229	missing docstring
.repo_studios/scripts/producers/collect_test_log_reports.py	function	.repo_studios.scripts.producers.collect_test_log_reports.main	276	missing docstring
.repo_studios/scripts/utilities/configure_faulthandler_runtime.py	class	.repo_studios.scripts.utilities.configure_faulthandler_runtime.FaultSettings	85	missing docstring
.repo_studios/scripts/utilities/configure_faulthandler_runtime.py	function	.repo_studios.scripts.utilities.configure_faulthandler_runtime.bootstrap	265	missing docstring
